0.0,0.0,0.1
0.4,0.0,0.1
0.8,0.0,0.1
1.2,0.0,0.1
1.6,0.0,0.1
2.0,0.0,0.1
0.2,0.346410161514,0.1
0.6,0.346410161514,0.1
1.0,0.346410161514,0.1
1.4,0.346410161514,0.1
1.8,0.346410161514,0.1
0.0,0.692820323028,0.1
0.4,0.692820323028,0.1
0.8,0.692820323028,0.1
1.2,0.692820323028,0.1
1.6,0.692820323028,0.1
2.0,0.692820323028,0.1
0.2,1.03923048454,0.1
0.6,1.03923048454,0.1
1.0,1.03923048454,0.1
1.4,1.03923048454,0.1
1.8,1.03923048454,0.1
0.0,1.38564064606,0.1
0.4,1.38564064606,0.1
0.8,1.38564064606,0.1
1.2,1.38564064606,0.1
1.6,1.38564064606,0.1
2.0,1.38564064606,0.1
0.2,1.73205080757,0.1
0.6,1.73205080757,0.1
1.0,1.73205080757,0.1
1.4,1.73205080757,0.1
1.8,1.73205080757,0.1
0.0,2.07846096908,0.1
0.4,2.07846096908,0.1
0.8,2.07846096908,0.1
1.2,2.07846096908,0.1
1.6,2.07846096908,0.1
2.0,2.07846096908,0.1
